,Unnamed: 0,title,sub_title,intro,link_url,image_url
1759,,〈더 클라운〉,가족/아동 ,이야기 하나. Magic Frame 신비한 액자 너머의 세상으로 여행을 떠난 미술관 청소부의 이야기 이야기 둘. Typewriter 욕구불만에 사로잡혀 타자기를 두드리고 있는 어느 작가의 이야기 이야기 셋. Odd Family 양철 쓰레기통에서 나오지 않는 아내와 두 딸을 태운 작은 수레를 끌고 다니는 아버지의 이야기 이야기 넷. Prison Break 자신들을 억누르는 틀을 부수고 드넓은 세상 밖으로 자유를 찾아 떠나는 사람들의 이야기,,
1760,,오케이노박사 마법연구소 - 부천,가족/아동 ,"2050년 서울, 발달한 과학에 의해 편리한 생활을 누리는 아이들은 점점 꿈을 잃어갑니다. OK박사는 꿈꾸는 로봇 PRIME-X를 만들어 세상을 사랑하는 아이들의 꿈을 지키려 하지만 NO박사는 과학으로 세상을 지배하며 아이들의 꿈과 생각을 지배하려 합니다.",,
1761,,지킬 앤 하이드 - 진주,뮤지컬 ,"지금 이 순간, 단 하나의 선택! 뮤지컬 <지킬앤하이드> 대한민국 뮤지컬 역사상 가장 압도적인 흥행작. 2004년 국내 초연 이후 누적 회차 1,410회, 평균 객석 점유율 95%, 누적 관객수 150만 명을 돌파한 그 누구도 넘볼 수 없는 명성! 대한민국 뮤지컬의 절대적 기준이자 살아있는 신화 <지킬앤하이드>가 오디컴퍼니 창립 20주년 세 번째 라인업으로 돌아온다. 당신의 심장을 뛰게 할 전율의 무대. 대중적으로 큰 사랑을 받고 있는 대표곡 'This is the Moment', 아름답고 서정적인 선율의 'Someone Like You', 'Once Upon a Dream', 숨이 멎을 듯 강렬한 'Alive', 'The Confrontation'까지! 한국인이 ...",,
1762,,〈여우락 Extension〉,콘서트 ,"2022 여우락 페스티벌을 빛낸 출연진들이 한자리에 모여 다시없을 특별한 피날레를 선사한다. 아는 맛, 새로운 맛, 평가불가의 맛. 각 팀을 대표하는 앙코르 무대부터 본 공연에서 볼 수 없었던 색다른 무대, 대미를 장식할 합동 무대까지 응축된 에너지의 만찬과 같은 공연! 아티스트들의 다양한 음악적 충돌과 확장을 기대해보자.",,
1763,,KT와 함께하는 예술의전당 마음을 담은 클래식,클래식 ,2021년 2월부터 매월 넷째 주 금요일 오전을 음악으로 채워주고 있는 예술의전당 마티네 콘서트 <KT와 함께하는 마음을 담은 클래식>이 2022년 두 번째 시즌을 맞이하였습니다. 국내에서 활발히 활동 중인 중견 연주자를 중심으로 지휘자 이택주가 이끄는 KT심포니오케스트라가 깊이 있고 풍성한 연주를 선보입니다. 또한 2004년 예술의전당 사장으로 재직 시절 마티네 콘서트를 론칭해 전국에 마티네 콘서트 열풍을 일으킨 피아니스트 김용배가 콘서트 가이드로 나서 쉽고 재미있는 해설을 곁들여 초심자와 애호가 모두 만족하는 음악회로 꾸밉니다.,,
1764,,제비집 - 밀양,연극 ,"80살의 장성댁과 환갑의 며느리 영숙 어미 그리고 35살 노처녀 영숙, 이렇게 삼대의 최 씨 집안 여자들만 살고 있는 중앙 상회의 안채에 몇년 만에 제비가 찾아온다.",,
1765,,타루와 리나,가족/아동 ,백악기 공룡 서식지! 언제나 그렇듯 육식공룡과 초식공룡 사이에 싸움이 벌어진다. 육식공룡 '타루'는 친구인 초식공룡 '파키'와 다투고 싶지 않지만 육식공룡 '스피노'는 공룡세계 대장이 되고 싶은 마음에 '파키'에게 늘 싸움을 건다.,,
1766,,책 먹는 여우 - 서울,가족/아동 ,여우는 책을 먹을 때 언제나 소금과 후추를 뿌려서 먹는데요~ 왜 그럴까요? 공연을 보시면 정답을 알 수 있어요!!,,
1767,,라푼젤 - 부산,가족/아동 ,신비한 빛이 나는 황금빛 꽃. 그 신비한 빛으로 젊음을 유지할 수도 있고 상처를 치유할 수도 있다. 어느 날 우연히 황금빛 꽃을 발견한 고델은 황금빛 꽃을 혼자만 독차지하려고 한다.,,
1768,,미니특공대 애니멀트론 - 안양,가족/아동 ,애니멀트론 종족에게 봉인되었던 몬스터 에그킹들이 감옥 탈출에 성공하게 되고 자신들만의 행성인 '에그킹 플레닛'을 건설하기 위해 우주에서 가장 아름다운 별인 지구를 정복할 계획을 세운다.,,
1769,,우리 아빠가 최고야 - 용인,가족/아동 ,"우리 아빠는 최고예요! 커다랗고 험상궂은 늑대도 안 무서워하고, 달을 훌쩍 뛰어넘을 수 있고, 외줄 빨랫줄 위를 떨어지지 않고 걸어 다닐 수 있어요. 운동회 날 다른 아빠들이랑 달리기 시합을 해도 문제없고, 거인들이랑 레슬링을 해도 꼭 1등만 해요.",,
1770,,최현우의 아판타시아(Aphantasia),콘서트 ,"상상할 수 없는 나를 상상하는 특별한 체험! 대한민국 대표 마술사 최현우가 선보이는 새로운 마술의 세계 최신의 트렌드가 반영된 최고의 멘탈리즘 매직쇼, 아판타시아!",,
1771,,인어공주 - 안양,가족/아동 ,"인간 세상을 동경하는 막내 인어공주 애리얼.. 하지만, 그녀의 왕국은 쉽사리 허락하지 않는다. 성년이 되어 모험을 떠나기로 결심한 애리얼.",,
1772,,바다탐험대 옥토넛 시즌2 - 대전,가족/아동 ,"아름다운 산호초로 뒤덮인 호주 대산호초에는 다양한 바다 생물들이 함께 모여 살아가고 있다. 옥토넛도 탐험선을 타고 대산호초 탐험을 떠나고, 그곳에서 커다란 산호로 자라나길 꿈꾸는 아기 산호 코리를 만난다. 그런데 이때, 평화를 깨고 배고픈 가시관 불가사리 무리가 몰려 오는데...! 옥토넛과 바다 생물들, 지금 바로 대산호초 보호작전 개시!",,
1773,,엄마까투리 마트에 간 꽁지 - 성남,가족/아동 ,"""이번엔 마트다!!"" 엄마가 좋아하는 체리를 구경하다 사고로 마트에 간 꺼병이들, 한밤중에 일어나는 마트의 특급 비밀은 과연 무엇일까? '마트에 간 꺼병이 구하기!! 삐약삐약 대작전~!'",,
1774,,드라랄라 치과,가족/아동 ,"밤 열두시, 아주 특별한 치과가 문을 엽니다. 치과 의사가 드라큘라라고 놀라지 마세요.",,
1775,,알사탕 - 순천,가족/아동 ,"문방구에서 산 알사탕 한 봉지. 사탕 한 알을 입에 넣자, 원래는 들을 수 없던 소리가 들린다! ""동동아~ 동동아~"" 마법의 사탕이 들려주는 마음의 소리! 다음엔 또 누구의 소리가 들릴까?",,
1776,,우리 아빠가 최고야 - 수원,가족/아동 ,"우리 아빠는 최고예요! 커다랗고 험상궂은 늑대도 안 무서워하고, 달을 훌쩍 뛰어넘을 수 있고, 외줄 빨랫줄 위를 떨어지지 않고 걸어 다닐 수 있어요. 운동회 날 다른 아빠들이랑 달리기 시합을 해도 문제없고, 거인들이랑 레슬링을 해도 꼭 1등만 해요.",,
1777,,헬로카봇 시즌6 〈흔들흔들 댄스파티〉 - 인천,가족/아동 ,"대국민 댄스 오디션 <댄싱 히어로>가 개최된다구? 오디션에 참가한 차탄과 친구들! ""으아아 떨린다 떨려!"" 하지만 오디션장에 MTS 일당과 어둠의 마법사 블랙 위저드가 나타나 대회는 엉망이 되는데…",,
1778,,숙영낭자전을 읽다 - 밀양,연극 ,아씨와 결혼을 준비하는 중에 규방에서는 일손을 보태는 아낙들이 분주하다. ,,
1779,,싱크넥스트22 박다울 `ㄱㅓㅁㅜㄴㄱㅗ`,콘서트 ,"우리는 존재하지만 실재하지 않는 거문고를 하나씩 품고 살아간다. 이 거문고는 우리의 마음 속에 무형의 형태로 존재하고, 우리가 살아가는 환경에 따라 다양하게 변화한다. 거문고는 유연하게 반응한다. 상황에 의해서, 사람에 의해서. 우리는 이 거문고를 심금心琴이라 한다. 박다울은 보편화된 거문고를 분해하여 그 파편의 조각들을 유연하게 재생하려 한다",,
1780,,삼장사의 용감 - 밀양,연극 ,1920년대 만주는 전시상황이었다. ,,
1781,,꿀맛 - 수원,연극 ,"무기력한 엄마 헬렌과 딸 죠세핀은 어떤 빈민가의 골방으로 이사를 온다. 그런데 헬렌은 최근에 사귄 남자친구 피터와 결혼할 결심을 하고 떠나 버리자, 혼자 남은 죠세핀은 흑인 해군 병사와 사랑에 빠지고 만다.",,
1782,,청년직장인을 위한〈퇴근길 콘서트〉Ⅱ - 인천,클래식 ,"아트센터인천이 오는 4월부터 인천시에서 근무하거나 거주하는 청년 직장인을 위한 맞춤형 공연을 오는 4월 21일을 시작으로 연간 3회의 공연을 개최하고자 한다. 직장인을 위한 <퇴근길 콘서트>는 인천시에서 추진하는 청년 정책 사업의 일환으로 인천시 거주 또는 직장을 다니고 있는 청년 직장인 누구나 관람 가능하며, 공연 티켓은 50% 할인된 금액으로 구입 가능하여 부담 없이 즐길 수 있는 공연이다. 세 개의 주제로 이루어진 <퇴근길 콘서트>는 드라마 속 클래식 음악을 주제로 ‘씬 스틸러 클래식’이 오는 4월 21일(목) 저녁 7시 30분에 열리며, 국내 최고의 뮤지컬 배우인 마이클 리가 함께하는 두 번째 공연은...",,
1783,,투견 - 밀양,연극 ,"성실한 양계장을 꾸려가던 장동만은 구제역 때문에 빚더미에 올라앉게 된다. 오랫동안 일궈왔던 자신의 터전이 경매로 넘어갈 처지가 되자, 동만은 우선변제로 경매를 취소시키기 위해 백방으로 돈을 구해보지만..",,
1784,,앤 ANNE,뮤지컬 ,"""걸판여고 연극반의 Anne 완전 정복 프로젝트"" 오늘은 걸판여고 연극반이 공연할 작품 제목을 발표하는 날!",,
1785,,2022 임영웅 콘서트 [IM HERO] - 대구,콘서트 ,여러분과 함께하는 봄은 늘 제게 꿈이고 행복이었습니다. 긴 겨울 끝에 찾아온 봄의 시작 설레임으로 다시 쓰는 우리들의 이야기,,
1786,,알사탕 - 대전,가족/아동 ,"문방구에서 산 알사탕 한 봉지. 사탕 한 알을 입에 넣자, 원래는 들을 수 없던 소리가 들린다! ""동동아~ 동동아~"" 마법의 사탕이 들려주는 마음의 소리! 다음엔 또 누구의 소리가 들릴까?",,
1787,,싱크넥스트22 소리의 만찬 `창창 프로젝트`,클래식 ,"전통음악으로 제 소리를 단련해온 젊은 소리꾼 김소원, 김율희, 김희영, 석인모, 윤석기, 최주연과 가야금 연주자 박순아가 ‘창창 프로젝트’라는 이름으로 뭉쳤다. 전통포차를 재현한 무대에서 관객 사이를 누비며 오로지 소리를 위한 만찬을 펼쳐 보인다. 우리 소리가 이 시대와 어떻게 호흡해야 하고 소리꾼들의 목청은 어떠한 창문이 되어야 하는지 보여줄 예정이다.",,
1788,,지킬 앤 하이드 - 성남,뮤지컬 ,"지금 이 순간, 단 하나의 선택! 뮤지컬 <지킬앤하이드> 대한민국 뮤지컬 역사상 가장 압도적인 흥행작. 2004년 국내 초연 이후 누적 회차 1,410회, 평균 객석 점유율 95%, 누적 관객수 150만 명을 돌파한 그 누구도 넘볼 수 없는 명성! 대한민국 뮤지컬의 절대적 기준이자 살아있는 신화 <지킬앤하이드>가 오디컴퍼니 창립 20주년 세 번째 라인업으로 돌아온다. 당신의 심장을 뛰게 할 전율의 무대. 대중적으로 큰 사랑을 받고 있는 대표곡 'This is the Moment', 아름답고 서정적인 선율의 'Someone Like You', 'Once Upon a Dream', 숨이 멎을 듯 강렬한 'Alive', 'The Confrontation'까지! 한국인이 ...",,
1789,,앤서니브라운의 돼지책 - 청주,가족/아동 ,집안일은 엄마만 한다?! 아주 중요한 회사에 다니는 피곳씨와 아주 중요한 학교에 다니는 사이먼과 패트릭은 집안에서 아무 일도 하지 않습니다. 왜냐하면 집안일은 엄마가 하는 거니까요. 피곳 부인 역시 직장에 나가지만 가족들에게는 별로 중요하지 않습니다.,,
1790,,엄마까투리 마트에 간 꽁지 - 부산,가족/아동 ,"""이번엔 마트다!!"" 엄마가 좋아하는 체리를 구경하다 사고로 마트에 간 꺼병이들, 한밤중에 일어나는 마트의 특급 비밀은 과연 무엇일까? '마트에 간 꺼병이 구하기!! 삐약삐약 대작전~!'",,
1791,,무지개 물고기 - 대구,가족/아동 ,욕심꾸러기 친구 어린이가 친구들을 떠나보내고 우연히 멋쟁이 MC 가재를 만나 바닷속 여행을 떠나게 된다. 푸른 바다 마을에선 무지개 물고기와 바다 친구들의 레인보우 콘서트 준비가 한창이다.,,
1792,,인어공주 - 창원,가족/아동 ,"인간 세상을 동경하는 막내 인어공주 애리얼.. 하지만, 그녀의 왕국은 쉽사리 허락하지 않는다. 성년이 되어 모험을 떠나기로 결심한 애리얼.",,
1793,,팬레터 - 부산,뮤지컬 ,"“안녕. 나의 빛, 나의 악몽” 1930년대 경성. 카페에서 쉬던 세훈은 히카루라는 죽은 작가의 마지막 소설이 출간된다는 이야기와 함께 그녀의 진짜 정체도 밝혀진다는 충격적인 소식을 듣는다. 세훈은 유치장에 갇혀 있는 소설가 이윤을 찾아가 유고집의 출간을 중지해달라고 부탁한다. 그러나 이윤은 출간을 중지해야 할 정확한 이유를 밝히라며, 소설가 김해진이 그녀에게 남긴 마지막 편지까지 꺼내 자랑한다. 세훈은 결국 히카루에 대한 숨겨왔던 이야기를 꺼내는데….",,
1794,,일루젼 버블쇼 - 대전,가족/아동 ,"블루아트컴퍼니가 기획한 버블 콘서트 일루젼버블쇼는 공연 속에서 신기함, 웃음, 재미, 감동을 느낄 수 있도록 단락이 구성되어 있습니다. 블루아트컴퍼니의 색깔이 가득한 매직 오브 아트!!!! 관객들에게 특별한 추억을 드리겠습니다.",,
1795,,얼음왕국 버블쇼 - 천안,가족/아동 ,얼음왕국에 사는 얼음왕자님이 어린이 친구들을 초대합니다! 화려한 레이저와 아름다운 LED 조명을 활용하여 얼음의 성으로 친구들을 인도합니다.,,
1796,,생각나라 과자집 - 함안,가족/아동 ,명작동화 헨젤과 그레텔을 바탕으로 전혀 새로운 상상의 나라가 펼쳐진다. 동화를 좋아하는 소녀 링은 누군가 동화를 읽어주길 바라지만 가족들은 바쁘다는 핑계로 각자의 일에 몰두한다.,,
1797,,백설공주 - 수원,가족/아동 ,백설 공주의 새엄마인 마녀는 마술거울에게 세상에서 누가 가장 아름다운지 물었어요. 마술 거울은 백설공주가 세상에서 가장 아름답다고 말했어요. 화가 난 마녀는 백설공주를 죽이기로 마음을 먹어요.,,
