,title,sub_title,intro,link_url,image_url
273,KCO와 랄프 고토니의 모차르트 교향곡 46 전곡 시리즈 5,클래식 ,"천상의 영롱한 선율, 어린 아이와 같은 유쾌함, 천진난만함과 순수함이 ‘마치 천사의 목소리’ 같은 아름다움을 전하는 모차르트 음악은 기쁨과 슬픔을 동시에 느끼게 하는 묘한 매력을 지녔다. 그래서 그런지 연주자들과 청중들은 미소년 같은 모차르트 선율의 저 편에서 흐르는 알 수 없는 그리움의 실체를 탐험하며 사랑하게 되고 매혹에 빠진다. 음악학자들은 그를 ‘불규칙성의 천재’라고 말한다. 마음을 활짝 열게 하는 그의 음악은 다양한 변화가 주는 재미 뿐 아니라 새로운 아이디어로 반짝거렸다. 복잡하면서도 단순하고 깨질 것 같으면서도 단단한, 통일과 대조의 미학이 아름다운 세계. 모차르트 음악에는 자유로...",,
274,국립오페라단 〈라 트라비아타〉 - 세종,클래식 ,"베르디는 <라 트라비아타>는 사교계의 여성, 비올레타와 그녀의 연인 알프레도의 비극적인 사랑을 담은 오페라로 세계 오페라 무대에서 가장 인기있는 작품이다. 국립오페라단의 <라트라비아타>(2014년 초연, 아흐노 베흐나흐 연출)는 초연 이후 많은 관객들의 사랑을 받았다. 19세기로 시대적 배경을 설정하였고, 사회 현실에 대한 비판과 더불어 인간의 본질을 고민한 베르디의 의도를 녹여내며 극적이면서도 우아하고 세련된 무대를 선보일 예정이다. ",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EA%B5%AD%EB%A6%BD%EC%98%A4%ED%8E%98%EB%9D%BC%EB%8B%A8+%E3%80%88%EB%9D%BC+%ED%8A%B8%EB%9D%BC%EB%B9%84%EC%95%84%ED%83%80%E3%80%89+-+%EC%84%B8%EC%A2%85+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220506_109%2F1651821689602kzTQX_JPEG%2F269_25914268_image_url_1651821689589.jpg
275,목수장이 엘리 - 부천,가족/아동 ,서로에게 별표와 똥표를 붙이는 나무사람들의 세계에서 포포는 반짝이는 별표가 너무 갖고 싶었어요. 그래서 높은 산을 오르고 깊은 바다를 건너 모르는 게 없는 마법사 수리수리를 찾아가기로 했지요.,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%AA%A9%EC%88%98%EC%9E%A5%EC%9D%B4+%EC%97%98%EB%A6%AC+-+%EB%B6%80%EC%B2%9C+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220406_23%2F1649221212622G6BKF_JPEG%2F269_25974400_image_url_1649221212556.jpg
276,국립무용단 〈회오리〉,클래식 ,"국립무용단 역사상 처음으로 해외 안무가를 초빙해 만든 <회오리>는 한국춤에서 파생된 이국적이면서도 깊이 있는 움직임을 보여주었다. 국립무용단이기에 가능했던 독보적 역량으로 호평 받은 이 작품은 2015년 프랑스 칸 댄스 페스티벌 개막작으로 초청되는가 하면 일본 요코하마 가나가와예술극장 공연 등 수차례의 국내외 공연을 통해 국립무용단의 인기 레퍼토리로 자리매김했다. 핀란드 출신 천재 안무가 테로 사리넨이 탄생시킨 역동적인 한국춤에, 안무를 시청각적으로 완성해주는 미키 쿤투의 간결한 무대와 조명, 에리카 투루넨의 모노톤 의상, 작곡가 장영규가 이끄는 비빙의 라이브 음악은 잔잔한 물결...",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EA%B5%AD%EB%A6%BD%EB%AC%B4%EC%9A%A9%EB%8B%A8+%E3%80%88%ED%9A%8C%EC%98%A4%EB%A6%AC%E3%80%89+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220415_93%2F1650002237517W4ghj_JPEG%2F269_26079470_image_url_1650002237502.jpg
277,어린왕자와 함께 그리는 명작 클래식 콘서트 [피아니스트 김현정 글로리아],클래식 ,"파워풀하면서도 섬세한 아름다운 음색을 지닌 피아니스트 김현정 글로리아는 탁월한 연주로 청중을 압도하며 폭넓은 레퍼토리를 바탕으로 비루투오소적 기교를 지녀 극찬을 받고있다. 선화예술고등학교 및 이화여자대학교 음악대학을 졸업한 후 이화여대대학원을 졸업(수석입학)하고, 미국 Indiana University 석사(M.M)과정 및 최고연주자과정(P.D)을 졸업하였다. 귀국 후 대구카톨릭대 음악 미학 박사과정을 수료하였다. 선화예술학교콩쿠르에서 2위를 하여 선화예술학교 시험 면제로 입학허가를 받았으며, 선화예술고등학교 재학 당시에는 실기 및 학과 장학생으로 선발되기도 하였다. 또한 Indiana University에서도 장학금을 수여받으며 뛰어난 학업 성취도를 인정받은 바 있다. ",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%96%B4%EB%A6%B0%EC%99%95%EC%9E%90%EC%99%80+%ED%95%A8%EA%BB%98+%EA%B7%B8%EB%A6%AC%EB%8A%94+%EB%AA%85%EC%9E%91+%ED%81%B4%EB%9E%98%EC%8B%9D+%EC%BD%98%EC%84%9C%ED%8A%B8+%5B%ED%94%BC%EC%95%84%EB%8B%88%EC%8A%A4%ED%8A%B8+%EA%B9%80%ED%98%84%EC%A0%95+%EA%B8%80%EB%A1%9C%EB%A6%AC%EC%95%84%5D+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220421_241%2F1650503927472WA41Y_JPEG%2F269_26102631_image_url_1650503927407.jpg
278,KT와 함께하는 예술의전당 마음을 담은 클래식,클래식 ,2021년 2월부터 매월 넷째 주 금요일 오전을 음악으로 채워주고 있는 예술의전당 마티네 콘서트 이 2022년 두 번째 시즌을 맞이하였습니다. 국내에서 활발히 활동 중인 중견 연주자를 중심으로 지휘자 이택주가 이끄는 KT심포니오케스트라가 깊이 있고 풍성한 연주를 선보입니다. 또한 2004년 예술의전당 사장으로 재직 시절 마티네 콘서트를 론칭해 전국에 마티네 콘서트 열풍을 일으킨 피아니스트 김용배가 콘서트 가이드로 나서 쉽고 재미있는 해설을 곁들여 초심자와 애호가 모두 만족하는 음악회로 꾸밉니다.,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=KT%EC%99%80+%ED%95%A8%EA%BB%98%ED%95%98%EB%8A%94+%EC%98%88%EC%88%A0%EC%9D%98%EC%A0%84%EB%8B%B9+%EB%A7%88%EC%9D%8C%EC%9D%84+%EB%8B%B4%EC%9D%80+%ED%81%B4%EB%9E%98%EC%8B%9D+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220425_62%2F1650849982145fze44_JPEG%2F269_image_url_1650849982079.jpg
279,＃나만빼고 - 대전,연극 ,"고백 한 번 해보지 못하고 나 홀로 이별여행을 준비하는 찌질한 청년 진욱. 목적지 없이 터미널에 도착해서 제일 먼저 출발하는 대부도행 버스 티켓을 끊는다. 대부도 여행 도중에 만나게 되는 주말부부 남편, 게스트하우스에서 만나는 독특하고 재미있는 상황과 사람들, 아침에 식당에서 만나는 가족 이야기... 이 사람들을 만나고 용기를 얻은 진욱은 서울에 도착해서 고백을 준비하는데...",,
280,인비저블 - 대구,뮤지컬 ,"<나니아 연대기>의 루이스, <반지의 제왕>의 톨킨 판타지를 둘러싼 그들의 이야기. 1963년 11월. 노인이 된 톨킨이 홀로 서재에 앉아있다. 잠시 뒤, 젊은 학자가 톨킨을 찾아와 루이스의 부고 소식을 전하며, 장례식 추모사를 부탁한다. 하지만 톨킨은 오래된 친구였던 루이스의 추모사는 물론이고 장례식에도 참석하지 않겠다며 단호하게 거절하는데… 30년 전, 제1차 세계대전을 겪고 모두가 아픔을 안고 살아가던 시대. 이야기의 힘을 믿고 함께 판타지를 만들자고 했던 두 사람에게 무슨 일이 있었던 걸까.",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%9D%B8%EB%B9%84%EC%A0%80%EB%B8%94+-+%EB%8C%80%EA%B5%AC+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220516_212%2F1652666283659EprJ0_JPEG%2F269_image_url_1652666283636.jpg
281,산들 - 대구,뮤지컬 ,"가까운 미래, 전쟁의 위협이 상존해 있는 한국 동부전선의 러키세븐 부대 군견병 김병장과 그가 핸들러를 맡은 저먼 쉐퍼드 ‘산들’은 전방 동부전선 러키세븐 부대에서 함께 지내고 있다. 김병장은 일병때 그가 신참때부터 함께 했던 ‘별’이가 훈련 중 심각한 부상으로 재활을 받던 중 회복하지 못해 자기 손으로 안락사를 시킨 경험이 있다. 김병장은 후임으로 들어온 이상병에게 산들을 인수인계하고 제대 후 산들이 복무해제 되면 민간입양을 계획중이다. 여군 선임조교이자 강직한 군인인 강하사는 영내 군기반장으로 제대를 앞둔 김병장과 티격태격하며 가끔 냉기류를 형성하지만 군견 양키를 떠나보낸 경험이 있다. ...",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%82%B0%EB%93%A4+-+%EB%8C%80%EA%B5%AC+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220516_88%2F1652666508177rytCX_JPEG%2F269_image_url_1652666508128.jpg
282,열차는 밀라노를 막 지나쳤다 - 부산,뮤지컬 ,"탈북자 혜령과 트랜스젠더 정석은 유럽행 고속 열차 안, 같은 칸에 앉게 된다. 우연한 계기로 통성명을 하게 된 둘은 서로 친밀해져 솔직한 이야기를 나눈다. 안개구간에서 열차가 멈춰 서자, 둘은 잠시 열차 밖으로 나간다.",,
283,스페셜 5 - 대구,연극 ,"이 작품에 등장하는 모든 인물은 특수한 능력을 가지고 있습니다. 하지만 하늘을 날 수는 있지만 단 30 초만 날 수 있는 사람, 텔레파시를 보낼 수는 있지만 받지는 못하거나, 노래로 텔레파시를 보낼 수 있지만 음치인 사람, 잃어버린 열쇠가 어디에 있는지 알 수 있는 살마 등등 무언가 하나 부족해 보이는 초능력을 가진 사람들로만 이루어져 있습니다. 이런 “특별한” 세상에, 어느 날 한 아이가 태어납니다. 이 작품의 주인공 제이크는 아무런 능력이 없이 태어났고 이로 인해 그가 태어나자마자 온 세상은 발칵 뒤집힙니다. 가장 보통의 아이가 가장 특별하고 별난 아이가 되는 이 작품 속의 세계에서 제이크의 탄생은 ...",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%8A%A4%ED%8E%98%EC%85%9C+5+-+%EB%8C%80%EA%B5%AC+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220518_68%2F1652855931894OtbMK_JPEG%2F269_image_url_1652855931834.jpg
284,송동건 귀국 색소폰 독주회,클래식 ,"세련된 감각과 풍부한 음악성으로 청중의 마음을 사로잡는 색소포니스트 송동건은 대전예술고등학교를 거쳐 한국예술종합학교 예술사(학사)를 우수한 성적으로 졸업 후 프랑스로 건너가 부르그-라-헨느 시립음악원(CRD de Bourg-La-Reine/Sceaux)에서 D.E.M과정(전문연주자과정) 색소폰 전공 디플롬을 졸업하였고 세르지-퐁투아즈 시립음악원(CRR de Cergy-Pontoise)에서 Classe de Maître과정(최고연주자과정) 색소폰 전공 디플롬을 졸업하며 전문연주자로서의 탄탄한 기반을 마련하였다. 어려서부터 재능이 남달랐던 그는 제8회 서울대학교 음악대학 관악동문회 콩쿠르 2위, 제17...",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%86%A1%EB%8F%99%EA%B1%B4+%EA%B7%80%EA%B5%AD+%EC%83%89%EC%86%8C%ED%8F%B0+%EB%8F%85%EC%A3%BC%ED%9A%8C+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220520_16%2F16530326167036smYp_GIF%2F269_image_url_1653032616686.gif
285,2022 에듀스아트 특별기획 - 대전,클래식 ,"""위대한 클래식 작품 속 아름다운 2악장을 무대에 올리는 특별한 음악선물"" 에듀스아트는 2016년 12월, 민간 비영리 국제음악교류 및 전문 클래식 음악의 예술창작활동 증진과 학구적 음악연구를 위하여 설립되었다. 이번 2022년 에듀스아트 특별기획 공연은 “세컨드 무브먼트(Second Movement)”란 부제로 위대한 작곡가들의 2악장만을 발췌하여 연주하는 특별한 무대이다. ""에듀스 아트""는 2016년 12월, 민간 비영리 국제음악교류 및 전문 클래식 음악의 예술창작활동 증진과 학구적 음악연구를 위하여 설립되었다. 이번 정기연주회는 세컨드 무브먼트(Second Movement)란 부제로 감성적이고 낭...",,
286,보물섬 - 인천,가족/아동 ,바닷가 선창가에서 주점을 하시는 어머니를 도우며 살아가는 짐은 자상하신 리브지 선생님에게 공부를 배우고 있는 모험심이 강하고 명랑한 소년이다. 어느 날 해적의 일원이었던 빌 아저씨가 주점을 찾아와 숨을 거두면서 짐과 리브지 선생님에게 불쌍하고 어려운 사람들을 도울 것을 부탁하며 보물 지도를 넘겨준다. 평소 바다를 항해하는 게 꿈이었던 짐은 드디어 존경하는 리브지 선생님과 신나는 모험을 떠나게 되는데...,,
287,보이야르의 노래,가족/아동 ,"망고나무 '고고'와 함께 평화로운 날을 보내던 소녀 '리아' 어느 날 갑자기 친구들과 함께 놀던 곳들이 전부 사라지고, '고고'도 베어져 버린다.",,
288,베이비드라마 '소리나무' - 진주,연극 ,아기들을 위한 청각과 촉각을 더한 예술체험! 사람은 뱃속부터 청각이 먼저 발달한다고 하죠?,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%B2%A0%EC%9D%B4%EB%B9%84%EB%93%9C%EB%9D%BC%EB%A7%88+%27%EC%86%8C%EB%A6%AC%EB%82%98%EB%AC%B4%27+-+%EC%A7%84%EC%A3%BC+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220527_159%2F1653641801624jXGae_PNG%2F269_image_url_1653641801612.png
289,그녀가 산다 - 대구,연극 ,"월급은 박봉, 밀리는 월세, 결혼의 압박... 시대의 청년들이 하는 똑같은 고민을 하며 살아가는 평범한 단심은 외롭다. 그런 어느 날 단심이를 구제해 줄 남자가 등장한다.",,
290,2022 관현악시리즈 〈전통과 실험-동해안〉,클래식 ,"o 2022년 '명연주자 시리즈'와 함께 새롭게 선보이는 '관현악 시리즈' o 관현악 시리즈 '전통과 실험' 매년 다양한 전통예술 중 하나의 주제를 설정하고, 위촉된 작곡가가 해당 주제를 연구하여 새롭게 창작한 작품을 발표하는 연주회 o '전통과 실험' 첫 번째 이야기 – 동해안 2022년 관현악 시리즈 '전통과 실험' 공연의 문을 여는 테마로 ‘동해안 별신굿’을 주제로 선정, 위촉 작곡가들이 각자 연구하고 상상한 내용으로 작곡함으로써 새로운 음악적 경험을 할 수 있는 연주회로 구성 o 20대부터 50대까지 폭넓은 연령대의 작곡가들이 각자의 시선으로 그려내는 '동해안 별신굿' 주제의 국악관현악 작품을 감상하는 무대",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=2022+%EA%B4%80%ED%98%84%EC%95%85%EC%8B%9C%EB%A6%AC%EC%A6%88+%E3%80%88%EC%A0%84%ED%86%B5%EA%B3%BC+%EC%8B%A4%ED%97%98-%EB%8F%99%ED%95%B4%EC%95%88%E3%80%89+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220222_222%2F1645509961771JkU9s_JPEG%2F269_image_url_1645509961758.jpg
291,앤서니브라운의 돼지책 - 서울,가족/아동 ,집안일은 엄마만 한다?! 아주 중요한 회사에 다니는 피곳씨와 아주 중요한 학교에 다니는 사이먼과 패트릭은 집안에서 아무 일도 하지 않습니다. 왜냐하면 집안일은 엄마가 하는 거니까요. 피곳 부인 역시 직장에 나가지만 가족들에게는 별로 중요하지 않습니다.,,
292,캐치！티니핑 〈프린세스 다이어리〉 - 전주,가족/아동 ,"하모니 마을의 발전을 위해 누구나 공주가 될 수 있는 ""하트 프린세스 페스티벌"" 축제를 기획한다. 이 소식을 들은 로미의 절친 마야, 메리루가 로미를 찾아와 하트 프린세스 페스티벌에 나가자고 제안을 한다. 하트로즈 삼인방 오빠들까지 하모니 마을의 프린세스는 로미 뿐이라고 띄어주는 바람에 등 떠밀리듯 프린세스 페스티벌 참가를 결정하는 로미.",,
293,알라딘과 자스민공주 - 화성,가족/아동 ,"무대는 사막의 아라비아 왕국을 배경으로 펼쳐지고 주인공 알라딘이 모험심 많은 용감한 소년으로 등장한다. 술탄의 아름다운 딸 ""자스민 공주"" 또한 모험심에 가득 찬 여성으로 등장하며 마법사 ""자파""가 탐욕과 계략으로 알라딘과 공주를 괴롭히며 아주 코믹한 인물로 등장한다.",,
294,인어공주 - 대전,가족/아동 ,바다 왕국을 지배하는 라이톤 대왕에게는 7명의 딸이 있다. 그 중 막내딸인 에리얼은 언제나 바다 위 인간들의 세상에 나가 길 원한다. 어느 날 폭풍으로 인해 인간 세상의 에릭 왕자가 바다에 빠지고 에리얼이 왕자를 구한다.,,
295,인어공주 - 울산,가족/아동 ,바다 왕국을 지배하는 라이톤 대왕에게는 7명의 딸이 있다. 그 중 막내딸인 에리얼은 언제나 바다 위 인간들의 세상에 나가 길 원한다. 어느 날 폭풍으로 인해 인간 세상의 에릭 왕자가 바다에 빠지고 에리얼이 왕자를 구한다.,,
296,알라딘 - 광주,가족/아동 ,불의를 보면 참지 못하는 착한 마음을 가진 알라딘!! 힘없는 사람들을 돕기 위해 병사에게 쫓기던 중 나쁜 마법사 자파에게서 도망치던 자스민공주와 만나 사랑에 빠지게 된다.,,
297,알사탕 - 제주,가족/아동 ,"문방구에서 산 알사탕 한 봉지. 사탕 한 알을 입에 넣자, 원래는 들을 수 없던 소리가 들린다! ""동동아~ 동동아~"" 마법의 사탕이 들려주는 마음의 소리! 다음엔 또 누구의 소리가 들릴까?",,
